left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0235	P0873	0.541102	0.513482	0.567214	0.559542	0.555556	0.857143	0.833333	mutual_knn
P0573	P0835	0.541101	0.481896	0.52943	0.689476	0.7	0.75	0.714286	mutual_knn
P0063	P0172	0.541096	0.467399	0.494427	0.677165	0.9	0.7	0.666667	mutual_knn
P0603	P0650	0.541069	0.486669	0.522921	0.640451	0.75	0.666667	0.625	mutual_knn
P1411	P1835	0.541059	0.500536	0.546456	0.531295	0.714286	0.8	0.75	mutual_knn
P0679	P1933	0.541039	0.52211	0.559217	0.548075	0.555556	1.0	1.0	mutual_knn
P0906	P1166	0.541032	0.443544	0.477363	0.886458	0.857143	0.714286	0.666667	mutual_knn
P0389	P0537	0.541026	0.453801	0.49755	0.826734	0.8	0.7	0.666667	mutual_knn
P0035	P0093	0.541021	0.468976	0.513497	0.502573	1.0	0.7	0.666667	mutual_knn
P0815	P1381	0.541019	0.446726	0.518813	0.709076	0.875	0.833333	0.8	mutual_knn
P0263	P0376	0.540991	0.485462	0.532453	0.661744	0.7	0.7	0.666667	mutual_knn
P1112	P1934	0.540988	0.409722	0.51046	0.779526	1.0	0.8	0.75	mutual_knn
P0748	P0767	0.540977	0.450755	0.488177	0.672756	1.0	0.75	0.714286	mutual_knn
P0006	P0128	0.540948	0.441683	0.486326	0.819763	0.9	0.7	0.666667	containment
P1142	P2200	0.540925	0.447822	0.525496	0.721482	0.833333	0.8	0.75	mutual_knn
P0007	P0092	0.540918	0.477305	0.51497	0.658913	0.8	0.7	0.666667	mutual_knn
P0965	P2139	0.540917	0.475046	0.551005	0.509613	0.833333	0.8	0.75	mutual_knn
P0002	P0157	0.540907	0.485441	0.532078	0.635041	0.727273	0.7	0.666667	mutual_knn
P0831	P1095	0.540906	0.448026	0.512197	0.743106	0.857143	0.833333	0.8	mutual_knn
P0676	P1597	0.540905	0.519415	0.55739	0.565264	0.555556	1.0	1.0	mutual_knn
P1247	P1528	0.540898	0.461667	0.517366	0.687363	0.833333	0.666667	0.6	mutual_knn
P0867	P1200	0.540897	0.432889	0.504069	0.69673	1.0	0.666667	0.6	mutual_knn
P0633	P0808	0.540879	0.46286	0.50977	0.666724	0.875	0.75	0.714286	mutual_knn
P1642	P2216	0.540878	0.480775	0.552085	0.598711	0.714286	0.8	0.75	mutual_knn
P0034	P0326	0.540862	0.352912	0.520146	1.0	1.0	0.7	0.555556	mutual_knn
P0796	P1186	0.540862	0.485809	0.535145	0.51614	0.833333	0.833333	0.8	mutual_knn
P0030	P0277	0.540859	0.4409	0.494683	0.793144	0.9	0.7	0.666667	mutual_knn
P1060	P1453	0.540852	0.42419	0.531007	0.807812	0.833333	0.8	0.75	mutual_knn
P0033	P0095	0.540786	0.487632	0.504598	0.669648	0.777778	0.7	0.666667	containment
P0167	P0209	0.540785	0.483066	0.514333	0.656105	0.777778	0.7	0.666667	mutual_knn
P0088	P0667	0.540699	0.481078	0.527712	0.617373	0.777778	0.75	0.714286	mutual_knn
P1539	P2222	0.540654	0.480964	0.542437	0.677012	0.666667	0.8	0.75	mutual_knn
P0015	P0236	0.540641	0.380714	0.53158	0.832666	1.0	0.7	0.555556	mutual_knn
P0202	P0334	0.540606	0.450458	0.496	0.643005	1.0	0.7	0.666667	mutual_knn
P0351	P0666	0.540575	0.483246	0.555019	0.510795	0.777778	0.75	0.714286	mutual_knn
P0560	P0653	0.540551	0.430521	0.481658	0.782361	1.0	0.666667	0.625	mutual_knn
P1083	P1746	0.540549	0.518076	0.554889	0.560608	0.571429	0.8	0.75	mutual_knn
P0931	P1668	0.540531	0.461599	0.512664	0.700463	0.833333	0.8	0.75	mutual_knn
P1731	P2295	0.540498	0.466856	0.547043	0.556138	0.833333	0.8	0.75	mutual_knn
P1417	P1878	0.540492	0.513715	0.538248	0.542668	0.666667	0.8	0.75	mutual_knn
P0216	P0807	0.540489	0.471268	0.504738	0.62871	0.888889	0.75	0.714286	mutual_knn
P0004	P0176	0.540468	0.442185	0.466463	0.782225	1.0	0.7	0.666667	mutual_knn
P1549	P2088	0.540416	0.526442	0.547337	0.548067	0.571429	0.8	0.75	mutual_knn
P1438	P1791	0.540413	0.503419	0.539571	0.58358	0.666667	0.8	0.75	mutual_knn
P0733	P1056	0.540406	0.498762	0.552113	0.512951	0.714286	0.833333	0.8	mutual_knn
P0817	P1265	0.540386	0.475005	0.566904	0.567891	0.714286	0.833333	0.8	mutual_knn
P0572	P1123	0.54028	0.5032	0.540565	0.532134	0.714286	1.0	1.0	mutual_knn
P0021	P0206	0.540261	0.480646	0.507324	0.564066	0.9	0.7	0.666667	mutual_knn
P0230	P0771	0.540261	0.48402	0.484047	0.630358	0.9	0.75	0.714286	mutual_knn
P0135	P0411	0.540254	0.480375	0.516023	0.656995	0.777778	0.7	0.666667	mutual_knn
P0060	P0603	0.540249	0.507132	0.530242	0.597883	0.666667	0.777778	0.75	mutual_knn
P0196	P0974	0.540245	0.51389	0.562523	0.521118	0.6	0.857143	0.833333	mutual_knn
P0741	P1153	0.540243	0.455716	0.50824	0.739532	0.833333	0.833333	0.8	mutual_knn
P0329	P0816	0.540221	0.464897	0.536641	0.654155	0.777778	0.75	0.714286	mutual_knn
P0322	P0818	0.540206	0.436452	0.50207	0.791892	0.888889	0.75	0.714286	mutual_knn
P0011	P0028	0.540194	0.472894	0.496151	0.637392	0.9	0.7	0.666667	mutual_knn
P0135	P0410	0.54019	0.458484	0.498585	0.815895	0.777778	0.7	0.666667	mutual_knn
P1802	P2027	0.540176	0.484999	0.5633	0.581045	0.666667	0.8	0.75	mutual_knn
P1564	P1711	0.540175	0.485772	0.527308	0.536863	0.833333	0.8	0.75	mutual_knn
P0800	P1381	0.540163	0.509895	0.547899	0.522789	0.666667	0.833333	0.8	mutual_knn
P0651	P1653	0.540162	0.511573	0.551138	0.54556	0.625	1.0	1.0	mutual_knn
P1043	P1805	0.540159	0.47255	0.502495	0.683053	0.833333	0.8	0.75	mutual_knn
P0247	P0375	0.540112	0.495311	0.544354	0.466988	0.8	0.7	0.666667	mutual_knn
P1569	P1962	0.540097	0.46722	0.539516	0.576845	0.833333	0.8	0.75	mutual_knn
P1321	P1373	0.540094	0.393	0.466412	1.0	1.0	0.666667	0.6	mutual_knn
P0584	P1597	0.540091	0.497629	0.555006	0.594053	0.625	1.0	1.0	mutual_knn
P0484	P0769	0.540076	0.522738	0.5466	0.510341	0.625	0.75	0.714286	mutual_knn
P0212	P0599	0.540031	0.397066	0.548048	0.695348	1.0	0.777778	0.625	mutual_knn
P0744	P1095	0.540024	0.457153	0.502626	0.726717	0.857143	0.833333	0.8	mutual_knn
P1293	P1365	0.540024	0.467265	0.542967	0.563833	0.833333	0.8	0.75	mutual_knn
P0511	P1383	0.540022	0.481384	0.52943	0.680982	0.7	0.833333	0.8	mutual_knn
P0149	P0473	0.54002	0.498128	0.523654	0.548057	0.777778	0.777778	0.75	mutual_knn
P0577	P1626	0.540018	0.517361	0.533134	0.581082	0.625	1.0	1.0	mutual_knn
P1170	P1854	0.540014	0.458334	0.461937	0.720863	1.0	0.8	0.75	mutual_knn
P0740	P1725	0.539985	0.495751	0.549284	0.532183	0.714286	0.8	0.75	mutual_knn
P0056	P0194	0.539979	0.488884	0.512573	0.678538	0.727273	0.7	0.666667	mutual_knn
P0383	P0734	0.539973	0.493902	0.58349	0.509958	0.625	1.0	1.0	mutual_knn
P0032	P0067	0.539933	0.479794	0.510312	0.635989	0.818182	0.7	0.666667	mutual_knn
P0423	P1062	0.539932	0.517236	0.560112	0.555807	0.555556	0.857143	0.833333	mutual_knn
P1476	P1695	0.539928	0.374231	0.49007	1.0	1.0	0.666667	0.6	mutual_knn
P0630	P1558	0.539904	0.469542	0.501055	0.657408	0.875	0.833333	0.8	mutual_knn
P1494	P1734	0.539901	0.49983	0.542619	0.536323	0.714286	0.8	0.75	mutual_knn
P0935	P1012	0.5399	0.482661	0.593604	0.577985	0.571429	0.714286	0.666667	mutual_knn
P0019	P0043	0.539884	0.480941	0.506696	0.642991	0.818182	0.7	0.666667	mutual_knn
P0010	P0101	0.539877	0.471632	0.526181	0.634787	0.8	0.7	0.666667	containment
P0236	P0346	0.539866	0.489296	0.517849	0.48436	0.9	0.7	0.666667	mutual_knn
P0971	P2067	0.539845	0.477187	0.515037	0.698479	0.75	0.8	0.75	mutual_knn
P0965	P1088	0.539841	0.481036	0.535441	0.526373	0.833333	0.8	0.75	mutual_knn
P1650	P1701	0.539756	0.486243	0.580088	0.512493	0.666667	0.8	0.75	mutual_knn
P0151	P0391	0.539749	0.515762	0.531105	0.581326	0.636364	0.777778	0.75	mutual_knn
P1615	P1622	0.539738	0.437561	0.540892	0.678088	0.857143	0.666667	0.6	mutual_knn
P1620	P1916	0.539736	0.51353	0.55685	0.566071	0.571429	0.8	0.75	mutual_knn
P1270	P1954	0.53973	0.447489	0.477957	0.853601	0.857143	0.8	0.75	mutual_knn
P1379	P1437	0.539718	0.475753	0.522595	0.677207	0.75	0.666667	0.6	mutual_knn
P1316	P1715	0.539715	0.468442	0.508626	0.675631	0.833333	0.666667	0.6	mutual_knn
P1098	P1696	0.539677	0.49956	0.568181	0.535122	0.625	0.8	0.75	mutual_knn
P0768	P1226	0.539643	0.457179	0.527593	0.742548	0.75	0.833333	0.8	mutual_knn
P0759	P0891	0.539639	0.500588	0.557183	0.557242	0.636364	0.75	0.714286	mutual_knn
P0977	P1054	0.539622	0.383323	0.477504	1.0	1.0	0.666667	0.6	mutual_knn
P0009	P0276	0.5396	0.434241	0.495942	0.80612	0.9	0.7	0.666667	mutual_knn
P0965	P1102	0.539599	0.447715	0.516977	0.714709	0.857143	0.666667	0.6	mutual_knn
P1366	P1578	0.539584	0.517317	0.554048	0.557316	0.571429	0.8	0.75	mutual_knn
P0408	P0761	0.539581	0.488968	0.537437	0.536644	0.777778	0.75	0.714286	mutual_knn
P1659	P2118	0.539577	0.478309	0.526924	0.565818	0.833333	0.8	0.75	mutual_knn
P0837	P1071	0.539575	0.465538	0.481393	0.615957	1.0	0.714286	0.666667	mutual_knn
P0824	P1330	0.539574	0.434933	0.520651	0.759118	0.857143	0.833333	0.8	mutual_knn
P0739	P1270	0.539555	0.469493	0.489173	0.695723	0.875	0.833333	0.8	mutual_knn
P0680	P0704	0.539538	0.450598	0.532425	0.629202	0.875	0.666667	0.625	mutual_knn
P0847	P1421	0.539526	0.482479	0.567928	0.611354	0.625	0.833333	0.8	mutual_knn
P0932	P1262	0.539469	0.406747	0.44695	1.0	1.0	0.666667	0.6	mutual_knn
P0821	P1492	0.539436	0.457	0.530869	0.729817	0.75	0.833333	0.8	mutual_knn
P0388	P0448	0.539433	0.493442	0.553554	0.536406	0.7	0.7	0.666667	mutual_knn
P1364	P1454	0.539403	0.510726	0.536053	0.552913	0.666667	0.8	0.75	mutual_knn
P1064	P1304	0.539381	0.442527	0.497202	0.662234	1.0	0.666667	0.6	mutual_knn
P1832	P2197	0.539348	0.536428	0.549926	0.554817	0.5	0.8	0.75	mutual_knn
P0035	P0619	0.539329	0.399892	0.574792	0.707002	0.875	0.777778	0.625	mutual_knn
P1395	P1543	0.539304	0.404848	0.561719	0.60521	1.0	0.8	0.75	mutual_knn
P0726	P2042	0.539289	0.514044	0.53299	0.547564	0.666667	1.0	1.0	mutual_knn
P0824	P1455	0.539263	0.470698	0.545116	0.509436	0.857143	0.833333	0.8	mutual_knn
P0493	P0770	0.53924	0.468318	0.528697	0.684531	0.75	0.75	0.714286	mutual_knn
P0663	P0802	0.53924	0.462513	0.535535	0.658938	0.777778	0.75	0.714286	mutual_knn
P0258	P0798	0.539237	0.469093	0.49863	0.64736	0.888889	0.75	0.714286	mutual_knn
P0330	P0331	0.539197	0.473477	0.517735	0.631065	0.818182	0.7	0.666667	mutual_knn
P0454	P0524	0.539192	0.44244	0.494622	0.769763	0.9	0.666667	0.625	mutual_knn
P1154	P2136	0.539182	0.470323	0.535032	0.569418	0.833333	0.8	0.75	mutual_knn
P0290	P0375	0.539177	0.490695	0.547615	0.466988	0.8	0.7	0.666667	mutual_knn
P0637	P0813	0.539176	0.495579	0.521689	0.535748	0.8	0.75	0.714286	mutual_knn
P1539	P1729	0.539176	0.450543	0.499018	0.78442	0.833333	0.666667	0.6	mutual_knn
P0633	P1134	0.539166	0.48014	0.50986	0.696521	0.75	0.833333	0.8	mutual_knn
P0255	P0708	0.539148	0.489827	0.504832	0.670346	0.75	0.75	0.714286	mutual_knn
P1701	P1862	0.539146	0.488437	0.560929	0.658809	0.571429	0.8	0.75	mutual_knn
P1410	P1683	0.539126	0.400832	0.518921	0.771289	1.0	0.666667	0.6	mutual_knn
P1319	P1958	0.539124	0.512325	0.524571	0.535491	0.714286	0.8	0.75	mutual_knn
P0559	P0778	0.539116	0.502402	0.577761	0.552635	0.555556	1.0	1.0	mutual_knn
P0052	P0141	0.539099	0.467907	0.498025	0.633235	0.909091	0.7	0.666667	mutual_knn
P0007	P0114	0.539087	0.488381	0.512886	0.509164	0.888889	0.7	0.666667	mutual_knn
P0784	P1021	0.539085	0.480231	0.516537	0.671926	0.75	0.714286	0.666667	mutual_knn
P1317	P2310	0.539084	0.510703	0.542263	0.528089	0.666667	0.8	0.75	mutual_knn
P1130	P1821	0.53907	0.407646	0.50262	0.79713	1.0	0.8	0.75	mutual_knn
P0593	P1821	0.53906	0.519814	0.540534	0.492908	0.666667	1.0	1.0	mutual_knn
P0988	P1744	0.53906	0.384704	0.474124	1.0	1.0	0.666667	0.6	mutual_knn
P2216	P2564	0.539057	0.431272	0.519516	0.798205	0.833333	0.75	0.666667	mutual_knn
P0037	P0375	0.539042	0.351414	0.516875	1.0	1.0	0.7	0.555556	mutual_knn
P1223	P1622	0.538983	0.483219	0.569623	0.650239	0.571429	0.8	0.75	mutual_knn
P0523	P1579	0.538957	0.504586	0.561829	0.552533	0.6	1.0	1.0	mutual_knn
P0659	P1948	0.538931	0.512146	0.539413	0.530041	0.666667	1.0	1.0	mutual_knn
P0542	P0563	0.538908	0.447914	0.500138	0.622981	1.0	0.666667	0.625	mutual_knn
P1580	P1753	0.538889	0.502242	0.544056	0.557944	0.666667	0.8	0.75	mutual_knn
P0513	P0600	0.538811	0.468697	0.497081	0.650298	0.888889	0.666667	0.625	mutual_knn
P0573	P0818	0.53881	0.469759	0.540838	0.681247	0.7	0.75	0.714286	mutual_knn
P0848	P1255	0.538801	0.500748	0.559467	0.551509	0.625	0.833333	0.8	mutual_knn
P0024	P0174	0.538788	0.488863	0.495958	0.674362	0.777778	0.7	0.666667	mutual_knn
P0076	P0136	0.538768	0.492429	0.524034	0.559852	0.777778	0.7	0.666667	mutual_knn
P0959	P1711	0.538714	0.46524	0.49518	0.703292	0.857143	0.8	0.75	mutual_knn
P0155	P0669	0.53871	0.396107	0.572836	0.699693	0.9	0.777778	0.625	mutual_knn
P0042	P0291	0.538705	0.473606	0.531399	0.695927	0.7	0.7	0.666667	mutual_knn
P0414	P1741	0.538697	0.469147	0.562544	0.592624	0.714286	0.8	0.75	mutual_knn
P0107	P0763	0.538696	0.402113	0.577807	0.73694	0.818182	0.777778	0.625	mutual_knn
P1809	P2465	0.538682	0.438684	0.514059	0.780203	0.833333	0.75	0.666667	mutual_knn
P0569	P1581	0.538656	0.486561	0.541522	0.551706	0.75	1.0	1.0	mutual_knn
P0583	P1520	0.538656	0.497615	0.534463	0.526671	0.75	1.0	1.0	mutual_knn
P1660	P1801	0.53861	0.525243	0.52252	0.527025	0.666667	0.8	0.75	mutual_knn
P0541	P1663	0.538601	0.511931	0.559487	0.568558	0.555556	1.0	1.0	mutual_knn
P0402	P1013	0.538577	0.498916	0.528833	0.511955	0.777778	0.857143	0.833333	mutual_knn
P1276	P1928	0.538568	0.439365	0.545128	0.500588	1.0	0.8	0.75	mutual_knn
P0339	P0350	0.538564	0.486311	0.561199	0.533047	0.7	0.7	0.666667	mutual_knn
P0620	P2036	0.538505	0.518615	0.549833	0.526865	0.6	1.0	1.0	mutual_knn
P0006	P0699	0.538499	0.356525	0.546027	0.869536	1.0	0.777778	0.625	containment
P0030	P0141	0.538489	0.46964	0.497932	0.628745	0.9	0.7	0.666667	containment
P0481	P1174	0.538466	0.450905	0.552292	0.589237	0.833333	1.0	1.0	mutual_knn
P1418	P1912	0.538461	0.509529	0.525094	0.587233	0.666667	0.8	0.75	mutual_knn
P1420	P1911	0.538453	0.47944	0.597516	0.56432	0.571429	0.8	0.75	mutual_knn
P0122	P0307	0.538449	0.4785	0.505415	0.662287	0.8	0.7	0.666667	mutual_knn
P0253	P0433	0.538426	0.4967	0.536403	0.544422	0.727273	0.7	0.666667	mutual_knn
P0834	P1669	0.538412	0.514025	0.54545	0.536927	0.625	0.833333	0.8	mutual_knn
P2202	P2564	0.53841	0.423353	0.522365	0.817398	0.833333	0.75	0.666667	mutual_knn
P0311	P0332	0.538405	0.493943	0.527076	0.616546	0.7	0.7	0.666667	mutual_knn
P0564	P1786	0.538393	0.520371	0.539121	0.530336	0.625	1.0	1.0	mutual_knn
P0562	P0707	0.538388	0.480589	0.584299	0.551182	0.625	1.0	1.0	mutual_knn
P0014	P0648	0.538374	0.367961	0.5544	0.887516	0.9	0.777778	0.625	mutual_knn
P0028	P0286	0.538362	0.355584	0.509571	1.0	1.0	0.7	0.555556	containment
P0052	P0439	0.53834	0.468074	0.494031	0.638865	0.909091	0.7	0.666667	mutual_knn
P0129	P0193	0.53834	0.365451	0.496819	1.0	1.0	0.7	0.555556	mutual_knn
P0560	P0707	0.538296	0.492764	0.567386	0.554672	0.625	1.0	1.0	mutual_knn
P1236	P1802	0.538281	0.399268	0.453171	1.0	1.0	0.666667	0.6	mutual_knn
P0159	P0738	0.538216	0.478139	0.534818	0.631396	0.727273	0.75	0.714286	mutual_knn
P0857	P1521	0.538209	0.511526	0.56696	0.54031	0.555556	0.833333	0.8	mutual_knn
P1052	P2173	0.53816	0.42966	0.507037	0.6735	1.0	0.8	0.75	mutual_knn
P1531	P2148	0.538099	0.497281	0.583463	0.529677	0.571429	0.8	0.75	mutual_knn
P0465	P1563	0.538066	0.522706	0.549672	0.549074	0.555556	1.0	1.0	mutual_knn
P0664	P1921	0.538061	0.514149	0.541544	0.546536	0.625	1.0	1.0	mutual_knn
P0020	P0110	0.538041	0.447233	0.492369	0.644569	1.0	0.7	0.666667	containment
P0958	P2344	0.538035	0.487261	0.510663	0.686067	0.714286	0.8	0.75	mutual_knn
P0733	P1567	0.538032	0.504233	0.572265	0.536918	0.571429	0.833333	0.8	mutual_knn
P1306	P1762	0.538025	0.482491	0.53392	0.50699	0.833333	0.8	0.75	mutual_knn
P0891	P0897	0.53801	0.435894	0.502611	0.770552	0.888889	0.625	0.571429	mutual_knn
P0695	P2000	0.537992	0.512432	0.555304	0.505411	0.625	1.0	1.0	mutual_knn
P0383	P0447	0.537972	0.475773	0.517073	0.651208	0.777778	0.666667	0.625	mutual_knn
P0815	P1374	0.53794	0.447988	0.508394	0.709076	0.875	0.833333	0.8	mutual_knn
P0549	P0728	0.537915	0.51673	0.558471	0.543663	0.555556	0.75	0.714286	mutual_knn
P0253	P0352	0.537903	0.468651	0.519415	0.552151	0.9	0.7	0.666667	mutual_knn
P0017	P0276	0.537888	0.436415	0.508222	0.636229	1.0	0.7	0.666667	mutual_knn
P0281	P0344	0.537875	0.475367	0.519261	0.694905	0.727273	0.7	0.666667	mutual_knn
P0002	P0013	0.537872	0.460551	0.503885	0.642644	0.9	0.7	0.666667	mutual_knn
P0767	P1168	0.537869	0.465913	0.503646	0.741545	0.777778	0.833333	0.8	mutual_knn
P0746	P1184	0.537866	0.487283	0.572273	0.557931	0.625	1.0	1.0	mutual_knn
P0171	P0985	0.537846	0.511816	0.553672	0.51244	0.625	0.857143	0.833333	mutual_knn
P1179	P1642	0.537817	0.428712	0.48197	0.762072	1.0	0.666667	0.6	mutual_knn
P0030	P0164	0.537813	0.442808	0.483528	0.793144	0.9	0.7	0.666667	mutual_knn
P0064	P0097	0.537801	0.46735	0.511488	0.706951	0.777778	0.7	0.666667	mutual_knn
P0472	P1794	0.537798	0.522625	0.56405	0.496439	0.555556	1.0	1.0	mutual_knn
P0047	P0097	0.537789	0.48299	0.527651	0.579881	0.777778	0.7	0.666667	mutual_knn
P0569	P1538	0.537766	0.506466	0.541219	0.579293	0.625	1.0	1.0	mutual_knn
P1098	P1863	0.537747	0.500326	0.561987	0.53405	0.625	0.8	0.75	mutual_knn
P1359	P1749	0.537733	0.500934	0.540632	0.516632	0.714286	0.8	0.75	mutual_knn
P0478	P0526	0.537689	0.477246	0.492828	0.604386	0.9	0.666667	0.625	mutual_knn
P0246	P0483	0.537663	0.436622	0.491801	0.790527	0.9	0.7	0.666667	mutual_knn
P0271	P0634	0.537655	0.369822	0.563715	0.739344	1.0	0.777778	0.625	mutual_knn
P0472	P1282	0.537639	0.492545	0.55302	0.5577	0.666667	1.0	1.0	mutual_knn
P0613	P0816	0.537626	0.470146	0.520832	0.580543	0.857143	0.75	0.714286	mutual_knn
P1856	P1887	0.5376	0.454106	0.538828	0.732339	0.714286	0.666667	0.6	mutual_knn
P0511	P0823	0.537592	0.49184	0.576779	0.543909	0.6	1.0	1.0	mutual_knn
P0115	P0184	0.537569	0.489409	0.548716	0.525568	0.727273	0.7	0.666667	mutual_knn
P0983	P2159	0.537568	0.46723	0.509692	0.774934	0.714286	0.8	0.75	mutual_knn
P0089	P0171	0.537544	0.463283	0.501638	0.646049	0.888889	0.7	0.666667	mutual_knn
P0055	P0344	0.537537	0.456934	0.49749	0.677946	0.9	0.7	0.666667	mutual_knn
P1146	P1666	0.537487	0.477043	0.52064	0.5726	0.833333	0.8	0.75	mutual_knn
P0122	P0259	0.537484	0.461963	0.481931	0.809244	0.8	0.7	0.666667	mutual_knn
P0691	P1632	0.537471	0.507185	0.542469	0.56873	0.625	1.0	1.0	mutual_knn
P1671	P2074	0.537452	0.487018	0.593841	0.479494	0.625	0.8	0.75	mutual_knn
P0760	P1340	0.5374	0.473046	0.567542	0.508897	0.75	0.833333	0.8	mutual_knn
P1005	P2206	0.537386	0.515271	0.543241	0.528792	0.625	1.0	1.0	mutual_knn
P0030	P0306	0.537383	0.458501	0.48801	0.602543	1.0	0.7	0.666667	mutual_knn
P0009	P0073	0.537352	0.457325	0.507011	0.641019	0.9	0.7	0.666667	mutual_knn
P0626	P2000	0.537346	0.512948	0.565872	0.52909	0.555556	1.0	1.0	mutual_knn
P0077	P0110	0.537344	0.447575	0.501165	0.805276	0.8	0.7	0.666667	mutual_knn
P0428	P1738	0.53734	0.49953	0.550463	0.573894	0.625	1.0	1.0	mutual_knn
P0641	P0864	0.53734	0.482066	0.556103	0.507743	0.75	0.75	0.714286	mutual_knn
P0041	P0296	0.537329	0.461183	0.518399	0.583565	0.9	0.7	0.666667	mutual_knn
P0713	P0967	0.537326	0.488314	0.534779	0.637456	0.666667	0.714286	0.666667	mutual_knn
P0293	P0456	0.537315	0.458946	0.473722	0.649871	1.0	0.7	0.666667	mutual_knn
P0351	P1493	0.537279	0.509649	0.548207	0.535645	0.625	1.0	1.0	mutual_knn
P0557	P1048	0.537272	0.436289	0.499713	0.827092	0.833333	0.8	0.75	mutual_knn
P0930	P0981	0.537245	0.49395	0.540511	0.543597	0.714286	0.714286	0.666667	mutual_knn
P1649	P2341	0.537245	0.45001	0.457529	0.746053	1.0	0.75	0.666667	mutual_knn
P0638	P0680	0.537241	0.43744	0.524657	0.789849	0.777778	0.666667	0.625	mutual_knn
P1293	P1972	0.537237	0.484497	0.573764	0.612533	0.571429	0.8	0.75	mutual_knn
P1301	P1459	0.537232	0.484513	0.583785	0.523763	0.625	0.8	0.75	mutual_knn
P0241	P0496	0.537221	0.490584	0.529018	0.513015	0.8	0.777778	0.75	mutual_knn
P0735	P0997	0.537191	0.473945	0.551542	0.683763	0.625	0.833333	0.8	mutual_knn
P0802	P1531	0.537185	0.47794	0.555377	0.527302	0.75	0.833333	0.8	mutual_knn
P0948	P1608	0.537162	0.497541	0.535766	0.543218	0.714286	1.0	1.0	mutual_knn
P1289	P2107	0.537152	0.46576	0.547178	0.527145	0.833333	0.8	0.75	mutual_knn
P0343	P1630	0.537143	0.397047	0.538458	0.866788	0.833333	0.8	0.75	mutual_knn
P1129	P1512	0.537077	0.471157	0.601836	0.57271	0.571429	0.8	0.75	mutual_knn
P0780	P1120	0.537046	0.459821	0.515024	0.623683	0.875	0.714286	0.666667	mutual_knn
P0042	P0576	0.537005	0.394884	0.573863	0.784556	0.8	0.777778	0.625	mutual_knn
P0362	P0897	0.536993	0.487825	0.490561	0.639568	0.818182	0.75	0.714286	mutual_knn
P0546	P1551	0.536946	0.505143	0.5557	0.595812	0.555556	1.0	1.0	mutual_knn
P1064	P2191	0.536925	0.474042	0.542234	0.504912	0.833333	0.8	0.75	mutual_knn
P0733	P1339	0.536913	0.478622	0.563546	0.528635	0.714286	0.833333	0.8	mutual_knn
P0645	P0919	0.536909	0.488965	0.56982	0.54938	0.625	1.0	1.0	mutual_knn
P0054	P0140	0.536882	0.372168	0.535183	0.820919	1.0	0.7	0.555556	mutual_knn
P1435	P2015	0.536852	0.49742	0.55685	0.609728	0.571429	0.8	0.75	mutual_knn
P0568	P1840	0.536847	0.500933	0.523358	0.532524	0.75	1.0	1.0	mutual_knn
P1544	P1650	0.536838	0.491966	0.587014	0.599984	0.5	0.8	0.75	mutual_knn
P1026	P2118	0.536822	0.485363	0.570303	0.521357	0.666667	0.8	0.75	mutual_knn
P0025	P0055	0.536795	0.487765	0.514489	0.572294	0.8	0.7	0.666667	containment
P0271	P0945	0.536781	0.495022	0.535485	0.488233	0.777778	0.857143	0.833333	mutual_knn
P0385	P0907	0.536751	0.512734	0.531453	0.533455	0.666667	0.857143	0.833333	mutual_knn
P1616	P1765	0.536706	0.463298	0.502177	0.667455	0.857143	0.666667	0.6	mutual_knn
P0996	P2099	0.536705	0.449587	0.506843	0.712816	0.857143	0.8	0.75	mutual_knn
P1143	P1471	0.53666	0.466861	0.606097	0.572957	0.571429	0.8	0.75	mutual_knn
P0287	P0353	0.536652	0.481813	0.523076	0.640322	0.727273	0.7	0.666667	mutual_knn
P1158	P1506	0.536649	0.483194	0.52889	0.507667	0.833333	0.8	0.75	mutual_knn
P1640	P1650	0.536639	0.482777	0.595857	0.536963	0.571429	0.8	0.75	mutual_knn
P0375	P0472	0.536631	0.396356	0.544445	0.677149	1.0	0.777778	0.625	mutual_knn
P0083	P0262	0.536623	0.487944	0.509196	0.610524	0.777778	0.7	0.666667	mutual_knn
P1695	P1831	0.53662	0.479813	0.533682	0.505818	0.833333	0.8	0.75	mutual_knn
P0034	P0297	0.536617	0.457838	0.505982	0.534961	1.0	0.7	0.666667	mutual_knn
P1046	P1496	0.536574	0.484614	0.588539	0.553658	0.571429	0.8	0.75	mutual_knn
P1307	P1350	0.536513	0.46596	0.51227	0.642033	0.833333	0.666667	0.6	mutual_knn
P1601	P2011	0.536492	0.476021	0.58366	0.608584	0.571429	0.8	0.75	mutual_knn
P0740	P1333	0.536473	0.383537	0.468232	1.0	1.0	0.666667	0.6	mutual_knn
P0630	P1547	0.536462	0.473905	0.521323	0.657418	0.75	0.833333	0.8	mutual_knn
P0523	P1592	0.536434	0.520175	0.5445	0.517801	0.6	1.0	1.0	mutual_knn
P0714	P0902	0.536427	0.472535	0.533591	0.49529	0.875	0.75	0.714286	mutual_knn
P0203	P0355	0.536425	0.473569	0.512058	0.663213	0.777778	0.7	0.666667	mutual_knn
P0288	P0370	0.536416	0.376396	0.563377	0.698562	1.0	0.7	0.555556	mutual_knn
P0910	P1162	0.536326	0.476163	0.595639	0.51079	0.625	0.8	0.75	mutual_knn
